sample	ref	var1	var2	pval	odds_ratio	values	pval_corrected	canon_var1	canon_var2
modA0-475_modB0-475_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.5335950770209233e-07	1.1609621171243432	"26     58   
False  False    5740
       True     4812
True   False    4788
       True     4660
dtype: int64"	2.759682657878268e-07	26	58
modA0-075_modB0-875_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	4.853302527823151e-05	0.7365991678280839	"26     58   
False  True     16197
       False     2285
True   True      1274
       False      244
dtype: int64"	7.499584480079924e-05	26	58
modA0-575_modB0-475_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.0028570603728007e-34	1.4233248235417433	"26     58   
True   True     5990
       False    5532
False  False    4815
       True     3663
dtype: int64"	5.050359296841443e-34	26	58
modA0-075_modB0-375_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	8.190299358933216e-06	1.2812521840789381	"26     58   
False  False    11709
       True      6843
True   False      828
       True       620
dtype: int64"	1.330211032773376e-05	26	58
modA0-875_modB0-575_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	6.077693360213536e-11	0.7506168001593917	"26     58   
True   True     9942
       False    7538
False  True     1606
       False     914
dtype: int64"	1.3212376870029427e-10	26	58
modA0-975_modB0-575_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.03300951192910815	0.8157171513552506	"26     58   
True   True     11216
       False     8295
False  True       305
       False      184
dtype: int64"	0.04193585907509202	26	58
modA0-075_modB0-075_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.1768760860699013	1.143195589074755	"26     58   
False  False    17180
       True      1402
True   False     1297
       True       121
dtype: int64"	0.20739239572685245	26	58
modA0-175_modB0-075_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.0002162627014651246	1.282077051926298	"26     58   
False  False    15308
True   False     3180
False  True      1194
True   True       318
dtype: int64"	0.0003200505095678377	26	58
modA0-875_modB0-275_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	3.65617054515004e-31	1.8262563056743943	"26     58   
True   False    12438
       True      5049
False  False     2056
       True       457
dtype: int64"	1.661895702340927e-30	26	58
modA0-375_modB0-875_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.9492483816730742e-37	1.8167046734620986	"26     58   
False  True     10705
True   True      6802
False  False     1847
True   False      646
dtype: int64"	1.0743888717883086e-36	26	58
modA0-175_modB0-175_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.944930474907014e-30	0.5368017164197996	"26     58   
False  False    13390
True   False     3117
False  True      3105
True   True       388
dtype: int64"	8.562586996445973e-30	26	58
modA0-175_modB0-475_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.0961888526842744e-21	1.4245703449802296	"26     58   
False  False    8906
       True     7519
True   True     1952
       False    1623
dtype: int64"	3.56898696222787e-21	26	58
modA0-975_modB0-675_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.1061236832960129	1.1707275549090157	"26     58   
True   True     13128
       False     6387
False  True       309
       False      176
dtype: int64"	0.12830151693818487	26	58
modA0-175_modB0-775_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	4.715287955079456e-21	0.669336598897872	"26     58   
False  True     12956
       False     3571
True   True      2460
       False     1013
dtype: int64"	1.4935301215183796e-20	26	58
modA0-075_modB0-175_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.05241763912827482	0.8673743653001955	"26     58   
False  False    15284
       True      3178
True   False     1303
       True       235
dtype: int64"	0.06517290833000422	26	58
modA0-575_modB0-275_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	8.884103094971254e-112	0.48814938706983574	"26     58   
True   False    9045
False  False    5444
       True     3043
True   True     2468
dtype: int64"	2.703857463686903e-110	26	58
modA0-875_modB0-275_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.3377481257969356	0.9547165579421119	"26     58   
True   False    12773
       True      4700
False  False     1824
       True       703
dtype: int64"	0.38010239237597254	26	58
modA0-375_modB0-875_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.061863181903852e-54	0.5129200238648277	"26     58   
False  True     11138
True   True      6325
       False     1333
False  False     1204
dtype: int64"	7.433042273326964e-54	26	58
modA0-275_modB0-175_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	2.1479649626432764e-74	2.0439266599586663	"26     58   
False  False    12259
True   False     4197
False  True      2085
True   True      1459
dtype: int64"	2.004767298467058e-73	26	58
modA0-675_modB0-575_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.37691869817200985	1.0272990586735806	"26     58   
True   True     7755
       False    5692
False  True     3736
       False    2817
dtype: int64"	0.4201323068796288	26	58
modA0-075_modB0-275_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.0706712867544469e-13	0.621778736665468	"26     58   
False  False    13280
       True      5184
True   False     1236
       True       300
dtype: int64"	2.629718949923203e-13	26	58
modA0-575_modB0-275_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	4.49573345246922e-22	1.3651720694934435	"26     58   
True   False    7964
False  False    6479
True   True     3482
False  True     2075
dtype: int64"	1.495930275729364e-21	26	58
modA0-775_modB0-275_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.00013420373930610288	0.8648619067466664	"26     58   
True   False    11463
       True      4130
False  False     3111
       True      1296
dtype: int64"	0.0002024625377462759	26	58
modA0-475_modB0-175_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	2.310278122261158e-25	0.6787827354574666	"26     58   
False  False    8352
True   False    8043
False  True     2180
True   True     1425
dtype: int64"	8.741592895042219e-25	26	58
modA0-675_modB0-975_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.665305306913484	1.0417093904788273	"26     58   
True   True     13135
False  True      6361
True   False      335
False  False      169
dtype: int64"	0.7013760765654199	26	58
modA0-875_modB0-875_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.3461950580229357	0.9386769386744385	"26     58   
True   True     15324
False  True      2221
True   False     2161
False  False      294
dtype: int64"	0.38835984073085733	26	58
modA0-075_modB0-675_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	4.9716012029301034e-11	1.4904300901477394	"26     58   
False  True     12459
       False     6057
True   True      1119
       False      365
dtype: int64"	1.0875377631409601e-10	26	58
modA0-075_modB0-875_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	9.31094189932754e-14	2.0660111243170913	"26     58   
False  True     16139
       False     2368
True   True      1394
       False       99
dtype: int64"	2.294950468144112e-13	26	58
modA0-175_modB0-875_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.0406469508757268	0.8948716002044484	"26     58   
False  True     14374
True   True      3062
False  False     2071
True   False      493
dtype: int64"	0.05117421872843302	26	58
modA0-475_modB0-675_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.6630740091567777	0.9865960891870086	"26     58   
False  True     6966
True   True     6386
False  False    3446
True   False    3202
dtype: int64"	0.7000781393812132	26	58
modA0-975_modB0-075_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.14532717438182008	1.3778475832319435	"26     58   
True   False    18082
       True      1469
False  False      424
       True        25
dtype: int64"	0.17389576421756248	26	58
modA0-875_modB0-675_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.0403057442453669	1.0956111317553456	"26     58   
True   True     11690
       False     5691
False  True      1708
       False      911
dtype: int64"	0.05083607382298528	26	58
modA0-275_modB0-775_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	6.575227804433247e-79	2.1621395051065706	"26     58   
False  True     10682
True   True      4860
False  False     3683
True   False      775
dtype: int64"	6.869640989706378e-78	26	58
modA0-375_modB0-375_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.6987783338405418e-13	0.7992525603220206	"26     58   
False  False    7590
       True     4978
True   False    4876
       True     2556
dtype: int64"	4.1004994265116525e-13	26	58
modA0-075_modB0-175_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	2.6712069756669583e-13	1.6068798456124316	"26     58   
False  False    15385
       True      3084
True   False     1158
       True       373
dtype: int64"	6.381723150057579e-13	26	58
modA0-575_modB0-575_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	3.629748339718803e-26	0.7348634546282523	"26     58   
True   True     6299
False  True     5261
True   False    5230
False  False    3210
dtype: int64"	1.4037700761343437e-25	26	58
modA0-275_modB0-375_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	5.3546620195091624e-104	0.4751675181195883	"26     58   
False  False    8501
       True     6038
True   False    4083
       True     1378
dtype: int64"	1.1024304157812982e-102	26	58
modA0-575_modB0-975_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.26279997221972073	0.901503870693649	"26     58   
True   True     11219
False  True      8257
True   False      315
False  False      209
dtype: int64"	0.30306421837529574	26	58
modA0-075_modB0-575_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.8297554010906238	0.987454581608489	"26     58   
False  True     10593
       False     7875
True   True       874
       False      658
dtype: int64"	0.8504081709567155	26	58
modA0-775_modB0-175_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	9.548550627249855e-08	1.2790668859721719	"26     58   
True   False    12662
False  False     3886
True   True      2784
False  True       668
dtype: int64"	1.7589435365986578e-07	26	58
modA0-575_modB0-475_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.00012731703318029301	1.1158600598972486	"26     58   
True   False    5810
       True     5601
False  False    4608
       True     3981
dtype: int64"	0.00019290459572771668	26	58
modA0-275_modB0-075_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.0027375876194962196	1.1941716213259088	"26     58   
False  False    13411
True   False     5124
False  True      1006
True   True       459
dtype: int64"	0.003787176548710185	26	58
modA0-375_modB0-875_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	2.9186737056027324e-18	1.4838742922105217	"26     58   
False  True     10671
True   True      6790
False  False     1777
True   False      762
dtype: int64"	8.51279830800797e-18	26	58
modA0-775_modB0-375_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	5.087254796287949e-85	2.0424286545749606	"26     58   
True   False    9110
       True     6326
False  False    3406
       True     1158
dtype: int64"	6.035726029494177e-84	26	58
modA0-275_modB0-475_odds1-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.6449431270008978	1.0151004243074253	"26     58   
False  False    7681
       True     6852
True   False    2869
       True     2598
dtype: int64"	0.6854908182150399	26	58
modA0-875_modB0-375_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.3939154327389956e-07	1.2666832916865352	"26     58   
True   False    10923
       True      6537
False  False     1725
       True       815
dtype: int64"	2.5212940643857803e-07	26	58
modA0-775_modB0-675_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.0400514478959101e-69	1.8625098101889475	"26     58   
True   True     10967
       False     4566
False  True      2516
       False     1951
dtype: int64"	8.988098932433791e-69	26	58
modA0-575_modB0-975_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.0021369785695704497	1.331238955332208	"26     58   
True   True     11203
False  True      8312
True   False      244
False  False      241
dtype: int64"	0.0029680257910700693	26	58
modA0-775_modB0-275_odds2-000	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	9.403715078409044e-61	1.9778434530905025	"26     58   
True   False    10994
       True      4609
False  False     3628
       True       769
dtype: int64"	7.078065112781e-60	26	58
modA0-275_modB0-675_odds1-189	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.002597754048018745	1.1087820879248675	"26     58   
False  True     9755
       False    4906
True   True     3673
       False    1666
dtype: int64"	0.003600847195273508	26	58
modA0-975_modB0-775_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	3.668285431491773e-15	0.3543076889008876	"26     58   
True   True     15040
       False     4431
False  True       479
       False       50
dtype: int64"	9.726514401682731e-15	26	58
modA0-975_modB0-275_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.016392856539918847	0.7891317057614627	"26     58   
True   False    14111
       True      5399
False  False      330
       True       160
dtype: int64"	0.021368714297845797	26	58
modA0-275_modB0-975_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.6574110248028617e-12	0.518206296738188	"26     58   
False  True     14268
True   True      5212
False  False      305
True   False      215
dtype: int64"	3.829002367531363e-12	26	58
modA0-975_modB0-975_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.763257304163798	0.8615636505079196	"26     58   
True   True     19049
       False      487
False  True       454
       False       10
dtype: int64"	0.7903551966193174	26	58
modA0-075_modB0-775_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	2.7419679658746473e-08	0.7101503190754376	"26     58   
False  True     14389
       False     4136
True   True      1050
       False      425
dtype: int64"	5.244201027629107e-08	26	58
modA0-775_modB0-075_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.0978490328789379	0.9016017687136219	"26     58   
True   False    14376
False  False     4078
True   True      1176
False  True       370
dtype: int64"	0.11870766553770629	26	58
modA0-875_modB0-175_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	3.4969993264064917e-07	0.7543651435867005	"26     58   
True   False    14652
       True      3003
False  False     1844
       True       501
dtype: int64"	6.104487602205846e-07	26	58
modA0-175_modB0-375_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	6.140535420095837e-17	0.7192119375905457	"26     58   
False  False    10134
       True      6367
True   False     2410
       True      1089
dtype: int64"	1.7193499176268344e-16	26	58
modA0-275_modB0-375_odds1-414	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	4.0108392170359955e-28	1.4261827242597953	"26     58   
False  False    9344
       True     5111
True   False    3115
       True     2430
dtype: int64"	1.6323182860030214e-27	26	58
modA0-575_modB0-175_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	0.000894997794146525	0.8822802327211039	"26     58   
True   False    9585
False  False    6938
True   True     1910
False  True     1567
dtype: int64"	0.001275964268640667	26	58
modA0-375_modB0-675_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.8846903673354424e-05	0.8761776220894292	"26     58   
False  True     8440
True   True     5014
False  False    3901
True   False    2645
dtype: int64"	2.9915720116435592e-05	26	58
modA0-275_modB0-275_odds0-841	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.9707004067508308e-11	0.787057606701101	"26     58   
False  False    10153
       True      4256
True   False     4204
       True      1387
dtype: int64"	4.4073172035961075e-11	26	58
modA0-875_modB0-575_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	7.233024497372292e-63	0.4638278500317247	"26     58   
True   True     9646
       False    7898
False  True     1780
       False     676
dtype: int64"	5.62568572017845e-62	26	58
modA0-075_modB0-275_odds0-500	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	6.564149553170348e-24	0.5171205389611971	"26     58   
False  False    13115
       True      5353
True   False     1265
       True       267
dtype: int64"	2.3685075707315688e-23	26	58
modA0-875_modB0-275_odds0-707	Saccharomyces_cerevisiae_tRNA-Phe-GAA-2	26	58	1.440019844096774e-14	0.7007330651816294	"26     58   
True   False    12767
       True      4768
False  False     1608
       True       857
dtype: int64"	3.705933422307874e-14	26	58
